tiempo,theta(rad),theta(deg)
12.8,-0.08513284569695903,-4.877752756374224
12.833333333333334,-0.09880840129116196,-5.661304374418575
12.866666666666667,-0.10392777961373043,-5.95462314603251
12.9,-0.12037764644157788,-6.897131088820425
12.933333333333334,-0.10662367114661606,-6.109086352891911
12.966666666666667,-0.09575838387069878,-5.4865512487846555
13.0,-0.08107690772481554,-4.645364628603552
13.033333333333333,-0.07396532257537197,-4.237900813892523
13.066666666666666,-0.0529315525393449,-3.0327545635794384
13.1,-0.028193994820972176,-1.6153969108554067
13.133333333333333,-0.01759596297645417,-1.008174415019278
13.166666666666666,0.0070013009136014525,0.4011449934504507
13.2,0.03157622632449479,1.8091845013434393
13.233333333333333,0.04592473984774393,2.631293768512002
13.266666666666667,0.060258726386145295,3.4525707007597366
13.3,0.07384400034237269,4.2309495619805615
13.333333333333334,0.10083484398336764,5.777410988107088
13.366666666666667,0.10956671507139597,6.277710348703417
13.4,0.10960430199113019,6.279863920569086
13.433333333333334,0.10902344657292219,6.24658335659846
13.466666666666667,0.10925686435775948,6.25995721053293
13.5,0.09928605331974837,5.688671819732438
13.533333333333333,0.08842229068821068,5.066224071313392
13.566666666666666,0.07789551224422839,4.463084094603914
13.6,0.04945001052436401,2.8332768999235607
13.633333333333333,0.03909995937248903,2.240262651176608
13.666666666666666,0.02498618787391625,1.4316031112963565
13.7,0.0035836615883055507,0.20532868421305722
13.733333333333333,-0.02471636637528934,-1.41614347820314
13.766666666666667,-0.04950939844987206,-2.836679577409209
13.8,-0.06053355749016865,-3.468317363099196
13.833333333333334,-0.07119433749494529,-4.079135063690355
13.866666666666667,-0.08474800909637119,-4.855703243358379
13.9,-0.09917362216267005,-5.6822299889460774
13.933333333333334,-0.1056902967634002,-6.055607940028016
13.966666666666667,-0.10660306507425718,-6.107905711913406
14.0,-0.10310834033449845,-5.907672733765276
14.033333333333333,-0.09601938053939842,-5.5015052563681195
14.066666666666666,-0.08863005470393227,-5.078128072548928
14.1,-0.08243114600610711,-4.722956766576609
14.133333333333333,-0.0674463937198729,-3.8643937035263782
14.166666666666666,-0.049355837065601364,-2.827881158194312
14.2,-0.024803880459723947,-1.4211576658891942
14.233333333333333,-0.02096569436577066,-1.2012458017198682
14.266666666666667,0.014008505859541076,0.8026282630359873
14.3,0.03520588519766699,2.0171486358484167
14.333333333333334,0.04911293260826515,2.8139637579640313
14.366666666666667,0.05953726101007828,3.411233779646278
14.4,0.06276345066782835,3.5960808309441123
14.433333333333334,0.08816082505876074,5.051243194258179
14.466666666666667,0.10132835757391061,5.805687233977547
14.5,0.10161409692171898,5.822058892647788
14.533333333333333,0.102007791994642,5.844615958741372
14.566666666666666,0.09846803110651689,5.641802599366323
14.6,0.09049103829142523,5.184754577855389
14.633333333333333,0.08035644076213837,4.604084912363541
14.666666666666666,0.08054150239754,4.614688163021843
14.7,0.06990074022563213,4.005017399769063
14.733333333333333,0.020916329799508592,1.1984174204155578
14.766666666666667,-1.2182790589409336e-05,-0.0006980224834648516
14.8,-0.038048470108645246,-2.1800167541550413
14.833333333333334,-0.044864471732891154,-2.570544880378646
14.866666666666667,-0.04837557271698236,-2.771716148211302
14.9,-0.05216924921254995,-2.9890778002453056
14.933333333333334,-0.07904359524683363,-4.528864405183902
14.966666666666667,-0.08938383514983445,-5.121316510778612
15.0,-0.09691238233299854,-5.552670490239019
15.033333333333333,-0.09592522274449342,-5.496110412111804
15.066666666666666,-0.10636389672601576,-6.094202374966057
15.1,-0.0955024337981197,-5.471886389859808
15.133333333333333,-0.09182978545351754,-5.261459140078395
15.166666666666666,-0.09252613992471526,-5.301357312323089
15.2,-0.0676534699677935,-3.8762582985696334
15.233333333333333,-0.057561288615539066,-3.2980189010048218
15.266666666666667,-0.027085867571845824,-1.5519058963170247
15.3,-0.023839030677489062,-1.3658758455030189
15.333333333333334,0.0,0.0
15.366666666666667,0.026934703753419293,1.5432448475061027
15.4,0.05040869121208571,2.8882052572307133
15.433333333333334,0.06371513648300535,3.650608411576222
15.466666666666667,0.06989460252741496,4.004665735565294
15.5,0.08707476988644314,4.989016816566027
15.533333333333333,0.09289843288153125,5.322688127491092
15.566666666666666,0.09289843288153125,5.322688127491092
15.6,0.09286594669861471,5.320826806317484
15.633333333333333,0.09351784983513871,5.35817810469165
15.666666666666666,0.09317434003581698,5.338496442969129
15.7,0.07323473167969204,4.19604103901938
